dropout,batch_size,learning_rate,color_jitter,epoch,train_acc,val_acc


RUN 1/72 PARAMETERS: dropout=0.5, batch_size=32, learning_rate=0.001, color_jitter=0.1
0.7,64,0.001,0.2,17,0.9628,0.9518
0.7,64,0.001,0.2,18,0.9638,0.9545
0.7,64,0.001,0.2,19,0.9636,0.9558
0.7,64,0.001,0.2,20,0.9710,0.9583


RUN 48/72 PARAMETERS: dropout=0.7, batch_size=64, learning_rate=0.001, color_jitter=0.3

0.7,64,0.001,0.3,1,0.8049,0.8767
0.7,64,0.001,0.3,2,0.8898,0.9032
0.7,64,0.001,0.3,3,0.9117,0.9191
0.7,64,0.001,0.3,4,0.9222,0.9241
0.7,64,0.001,0.3,5,0.9302,0.9343
0.7,64,0.001,0.3,6,0.9357,0.9374
0.7,64,0.001,0.3,7,0.9372,0.9309
0.7,64,0.001,0.3,8,0.9397,0.8179
0.7,64,0.001,0.3,9,0.9430,0.9421
0.7,64,0.001,0.3,10,0.9443,0.9430
0.7,64,0.001,0.3,11,0.9457,0.8782
0.7,64,0.001,0.3,12,0.9476,0.9465
0.7,64,0.001,0.3,13,0.9478,0.9442
0.7,64,0.001,0.3,14,0.9484,0.9318
0.7,64,0.001,0.3,15,0.9487,0.9463
0.7,64,0.001,0.3,16,0.9502,0.9510
0.7,64,0.001,0.3,17,0.9504,0.9279
0.7,64,0.001,0.3,18,0.9515,0.9497
0.7,64,0.001,0.3,19,0.9525,0.9493
0.7,64,0.001,0.3,20,0.9527,0.6953


RUN 49/72 PARAMETERS: dropout=0.7, batch_size=64, learning_rate=0.0001, color_jitter=0.1

0.7,64,0.0001,0.1,1,0.6479,0.7235
0.7,64,0.0001,0.1,2,0.7545,0.7857
0.7,64,0.0001,0.1,3,0.8050,0.8271
0.7,64,0.0001,0.1,4,0.8358,0.8483
0.7,64,0.0001,0.1,5,0.8597,0.8655
0.7,64,0.0001,0.1,6,0.8768,0.8763
0.7,64,0.0001,0.1,7,0.8905,0.8820
0.7,64,0.0001,0.1,8,0.8999,0.8884
0.7,64,0.0001,0.1,9,0.9087,0.8925
0.7,64,0.0001,0.1,10,0.9182,0.8982
0.7,64,0.0001,0.1,11,0.9235,0.8930
0.7,64,0.0001,0.1,12,0.9298,0.8951
0.7,64,0.0001,0.1,13,0.9354,0.8968
0.7,64,0.0001,0.1,14,0.9408,0.8902
0.7,64,0.0001,0.1,15,0.9547,0.8952
0.7,64,0.0001,0.1,16,0.9616,0.8975
0.7,64,0.0001,0.1,17,0.9656,0.8950
0.7,64,0.0001,0.1,18,0.9678,0.8946
0.7,64,0.0001,0.1,19,0.9754,0.8942
0.7,64,0.0001,0.1,20,0.9788,0.8929


RUN 50/72 PARAMETERS: dropout=0.7, batch_size=64, learning_rate=0.0001, color_jitter=0.2

0.7,64,0.0001,0.2,1,0.6616,0.7390
0.7,64,0.0001,0.2,2,0.7735,0.8106
0.7,64,0.0001,0.2,3,0.8296,0.8434
0.7,64,0.0001,0.2,4,0.8567,0.8615
0.7,64,0.0001,0.2,5,0.8750,0.8787
0.7,64,0.0001,0.2,6,0.8861,0.8820
0.7,64,0.0001,0.2,7,0.8987,0.8925
0.7,64,0.0001,0.2,8,0.9079,0.8942
0.7,64,0.0001,0.2,9,0.9171,0.8970
0.7,64,0.0001,0.2,10,0.9230,0.8981
0.7,64,0.0001,0.2,11,0.9297,0.9018
0.7,64,0.0001,0.2,12,0.9357,0.9004
0.7,64,0.0001,0.2,13,0.9408,0.8969
0.7,64,0.0001,0.2,14,0.9447,0.9030
0.7,64,0.0001,0.2,15,0.9483,0.9025
0.7,64,0.0001,0.2,16,0.9629,0.9024
0.7,64,0.0001,0.2,17,0.9679,0.9014
0.7,64,0.0001,0.2,18,0.9716,0.8974
0.7,64,0.0001,0.2,19,0.9737,0.8995
0.7,64,0.0001,0.2,20,0.9807,0.8968


RUN 51/72 PARAMETERS: dropout=0.7, batch_size=64, learning_rate=0.0001, color_jitter=0.3

0.7,64,0.0001,0.3,1,0.6637,0.7253
0.7,64,0.0001,0.3,2,0.7542,0.7780
0.7,64,0.0001,0.3,3,0.7984,0.8061
0.7,64,0.0001,0.3,4,0.8289,0.8354
0.7,64,0.0001,0.3,5,0.8523,0.8573
0.7,64,0.0001,0.3,6,0.8701,0.8731
0.7,64,0.0001,0.3,7,0.8821,0.8731
0.7,64,0.0001,0.3,8,0.8954,0.8818
0.7,64,0.0001,0.3,9,0.9045,0.8877
0.7,64,0.0001,0.3,10,0.9119,0.8880
0.7,64,0.0001,0.3,11,0.9192,0.8860
0.7,64,0.0001,0.3,12,0.9262,0.8917
0.7,64,0.0001,0.3,13,0.9335,0.8912
0.7,64,0.0001,0.3,14,0.9383,0.8918
0.7,64,0.0001,0.3,15,0.9424,0.8925
0.7,64,0.0001,0.3,16,0.9471,0.8921
0.7,64,0.0001,0.3,17,0.9621,0.8882
0.7,64,0.0001,0.3,18,0.9675,0.8877
0.7,64,0.0001,0.3,19,0.9714,0.8892
0.7,64,0.0001,0.3,20,0.9727,0.8857


RUN 52/72 PARAMETERS: dropout=0.7, batch_size=64, learning_rate=1e-05, color_jitter=0.1

0.7,64,1e-05,0.1,1,0.5762,0.6207
0.7,64,1e-05,0.1,2,0.6181,0.6414
0.7,64,1e-05,0.1,3,0.6457,0.6522
0.7,64,1e-05,0.1,4,0.6606,0.6697
0.7,64,1e-05,0.1,5,0.6780,0.6833
0.7,64,1e-05,0.1,6,0.6925,0.6946
0.7,64,1e-05,0.1,7,0.7049,0.7058
0.7,64,1e-05,0.1,8,0.7185,0.7149
0.7,64,1e-05,0.1,9,0.7294,0.7277
0.7,64,1e-05,0.1,10,0.7390,0.7354
0.7,64,1e-05,0.1,11,0.7495,0.7392
0.7,64,1e-05,0.1,12,0.7582,0.7497
0.7,64,1e-05,0.1,13,0.7650,0.7613
0.7,64,1e-05,0.1,14,0.7732,0.7646
0.7,64,1e-05,0.1,15,0.7816,0.7732
0.7,64,1e-05,0.1,16,0.7870,0.7784
0.7,64,1e-05,0.1,17,0.7953,0.7853
0.7,64,1e-05,0.1,18,0.7979,0.7877
0.7,64,1e-05,0.1,19,0.8035,0.7935
0.7,64,1e-05,0.1,20,0.8098,0.7980


RUN 53/72 PARAMETERS: dropout=0.7, batch_size=64, learning_rate=1e-05, color_jitter=0.2

0.7,64,1e-05,0.2,1,0.5638,0.6232
0.7,64,1e-05,0.2,2,0.6198,0.6411
0.7,64,1e-05,0.2,3,0.6464,0.6692
0.7,64,1e-05,0.2,4,0.6691,0.6906
0.7,64,1e-05,0.2,5,0.6891,0.7040
0.7,64,1e-05,0.2,6,0.7085,0.7186
0.7,64,1e-05,0.2,7,0.7215,0.7316
0.7,64,1e-05,0.2,8,0.7344,0.7431
0.7,64,1e-05,0.2,9,0.7473,0.7497
0.7,64,1e-05,0.2,10,0.7561,0.7538
0.7,64,1e-05,0.2,11,0.7646,0.7655
0.7,64,1e-05,0.2,12,0.7745,0.7738
0.7,64,1e-05,0.2,13,0.7793,0.7809
0.7,64,1e-05,0.2,14,0.7862,0.7869
0.7,64,1e-05,0.2,15,0.7947,0.7909
0.7,64,1e-05,0.2,16,0.8009,0.7964
0.7,64,1e-05,0.2,17,0.8065,0.7994
0.7,64,1e-05,0.2,18,0.8096,0.8017
0.7,64,1e-05,0.2,19,0.8155,0.8094
0.7,64,1e-05,0.2,20,0.8194,0.8110


RUN 54/72 PARAMETERS: dropout=0.7, batch_size=64, learning_rate=1e-05, color_jitter=0.3

0.7,64,1e-05,0.3,1,0.5668,0.6010
0.7,64,1e-05,0.3,2,0.6028,0.6229
0.7,64,1e-05,0.3,3,0.6228,0.6334
0.7,64,1e-05,0.3,4,0.6428,0.6548
0.7,64,1e-05,0.3,5,0.6600,0.6690
0.7,64,1e-05,0.3,6,0.6784,0.6873
0.7,64,1e-05,0.3,7,0.6937,0.7002
0.7,64,1e-05,0.3,8,0.7068,0.7149
0.7,64,1e-05,0.3,9,0.7215,0.7248
0.7,64,1e-05,0.3,10,0.7306,0.7331
0.7,64,1e-05,0.3,11,0.7419,0.7409
0.7,64,1e-05,0.3,12,0.7510,0.7483
0.7,64,1e-05,0.3,13,0.7588,0.7574
0.7,64,1e-05,0.3,14,0.7671,0.7630
0.7,64,1e-05,0.3,15,0.7741,0.7678
0.7,64,1e-05,0.3,16,0.7812,0.7752
0.7,64,1e-05,0.3,17,0.7873,0.7825
0.7,64,1e-05,0.3,18,0.7936,0.7877
0.7,64,1e-05,0.3,19,0.7997,0.7896
0.7,64,1e-05,0.3,20,0.8041,0.7923


RUN 55/72 PARAMETERS: dropout=0.8, batch_size=32, learning_rate=0.001, color_jitter=0.1

0.8,32,0.001,0.1,1,0.7941,0.8809
0.8,32,0.001,0.1,2,0.8862,0.9095
0.8,32,0.001,0.1,3,0.9064,0.9203
0.8,32,0.001,0.1,4,0.9188,0.9205
0.8,32,0.001,0.1,5,0.9245,0.9275
0.8,32,0.001,0.1,6,0.9277,0.9367
0.8,32,0.001,0.1,7,0.9313,0.9336
0.8,32,0.001,0.1,8,0.9322,0.9384
0.8,32,0.001,0.1,9,0.9336,0.9409
0.8,32,0.001,0.1,10,0.9358,0.9426
0.8,32,0.001,0.1,11,0.9359,0.9459
0.8,32,0.001,0.1,12,0.9366,0.9428
0.8,32,0.001,0.1,13,0.9383,0.9383
0.8,32,0.001,0.1,14,0.9378,0.9425
0.8,32,0.001,0.1,15,0.9477,0.9460
0.8,32,0.001,0.1,16,0.9488,0.9536
0.8,32,0.001,0.1,17,0.9504,0.9501
0.8,32,0.001,0.1,18,0.9518,0.9490
0.8,32,0.001,0.1,19,0.9520,0.9540
0.8,32,0.001,0.1,20,0.9520,0.9461


RUN 56/72 PARAMETERS: dropout=0.8, batch_size=32, learning_rate=0.001, color_jitter=0.2

0.8,32,0.001,0.2,1,0.7972,0.8822
0.8,32,0.001,0.2,2,0.8859,0.9183
0.8,32,0.001,0.2,3,0.9087,0.9225
0.8,32,0.001,0.2,4,0.9162,0.9254
0.8,32,0.001,0.2,5,0.9254,0.9182
0.8,32,0.001,0.2,6,0.9290,0.9389
0.8,32,0.001,0.2,7,0.9311,0.9391
0.8,32,0.001,0.2,8,0.9340,0.9423
0.8,32,0.001,0.2,9,0.9352,0.9444
0.8,32,0.001,0.2,10,0.9364,0.9318
0.8,32,0.001,0.2,11,0.9365,0.9418
0.8,32,0.001,0.2,12,0.9374,0.9347
0.8,32,0.001,0.2,13,0.9391,0.9422
0.8,32,0.001,0.2,14,0.9481,0.9496
0.8,32,0.001,0.2,15,0.9498,0.9480
0.8,32,0.001,0.2,16,0.9500,0.9524
0.8,32,0.001,0.2,17,0.9512,0.9534
0.8,32,0.001,0.2,18,0.9502,0.9517
0.8,32,0.001,0.2,19,0.9528,0.9526
0.8,32,0.001,0.2,20,0.9537,0.9543


RUN 57/72 PARAMETERS: dropout=0.8, batch_size=32, learning_rate=0.001, color_jitter=0.3

0.8,32,0.001,0.3,1,0.7887,0.8787
0.8,32,0.001,0.3,2,0.8861,0.9117
0.8,32,0.001,0.3,3,0.9060,0.9262
0.8,32,0.001,0.3,4,0.9179,0.9258
0.8,32,0.001,0.3,5,0.9259,0.9197
0.8,32,0.001,0.3,6,0.9297,0.9396
0.8,32,0.001,0.3,7,0.9332,0.9116
0.8,32,0.001,0.3,8,0.9354,0.9399
0.8,32,0.001,0.3,9,0.9357,0.9365
0.8,32,0.001,0.3,10,0.9384,0.9435
0.8,32,0.001,0.3,11,0.9394,0.9326
0.8,32,0.001,0.3,12,0.9386,0.9415
0.8,32,0.001,0.3,13,0.9401,0.9453
0.8,32,0.001,0.3,14,0.9417,0.9283
0.8,32,0.001,0.3,15,0.9416,0.9418
0.8,32,0.001,0.3,16,0.9418,0.9429
0.8,32,0.001,0.3,17,0.9418,0.9293
0.8,32,0.001,0.3,18,0.9517,0.9532
0.8,32,0.001,0.3,19,0.9537,0.9515
0.8,32,0.001,0.3,20,0.9544,0.9534


RUN 58/72 PARAMETERS: dropout=0.8, batch_size=32, learning_rate=0.0001, color_jitter=0.1

0.8,32,0.0001,0.1,1,0.6738,0.7581
0.8,32,0.0001,0.1,2,0.7853,0.8191
0.8,32,0.0001,0.1,3,0.8311,0.8576
0.8,32,0.0001,0.1,4,0.8607,0.8696
0.8,32,0.0001,0.1,5,0.8829,0.8971
0.8,32,0.0001,0.1,6,0.8982,0.9070
0.8,32,0.0001,0.1,7,0.9085,0.9110
0.8,32,0.0001,0.1,8,0.9152,0.9169
0.8,32,0.0001,0.1,9,0.9217,0.9138
0.8,32,0.0001,0.1,10,0.9258,0.9173
0.8,32,0.0001,0.1,11,0.9321,0.9204
0.8,32,0.0001,0.1,12,0.9367,0.9223
0.8,32,0.0001,0.1,13,0.9401,0.9215
0.8,32,0.0001,0.1,14,0.9434,0.9224
0.8,32,0.0001,0.1,15,0.9453,0.9204
0.8,32,0.0001,0.1,16,0.9486,0.9236
0.8,32,0.0001,0.1,17,0.9514,0.9214
0.8,32,0.0001,0.1,18,0.9537,0.9234
0.8,32,0.0001,0.1,19,0.9555,0.9240
0.8,32,0.0001,0.1,20,0.9571,0.9257


RUN 59/72 PARAMETERS: dropout=0.8, batch_size=32, learning_rate=0.0001, color_jitter=0.2

0.8,32,0.0001,0.2,1,0.6409,0.7137
0.8,32,0.0001,0.2,2,0.7527,0.7999
0.8,32,0.0001,0.2,3,0.8162,0.8522
0.8,32,0.0001,0.2,4,0.8551,0.8698
0.8,32,0.0001,0.2,5,0.8811,0.8933
0.8,32,0.0001,0.2,6,0.8972,0.9030
0.8,32,0.0001,0.2,7,0.9070,0.9115
0.8,32,0.0001,0.2,8,0.9163,0.9135
0.8,32,0.0001,0.2,9,0.9233,0.9160
0.8,32,0.0001,0.2,10,0.9283,0.9206
0.8,32,0.0001,0.2,11,0.9335,0.9197
0.8,32,0.0001,0.2,12,0.9372,0.9236
0.8,32,0.0001,0.2,13,0.9403,0.9260
0.8,32,0.0001,0.2,14,0.9445,0.9235
0.8,32,0.0001,0.2,15,0.9471,0.9226
0.8,32,0.0001,0.2,16,0.9486,0.9266
0.8,32,0.0001,0.2,17,0.9515,0.9271
0.8,32,0.0001,0.2,18,0.9543,0.9273
0.8,32,0.0001,0.2,19,0.9557,0.9272
0.8,32,0.0001,0.2,20,0.9584,0.9201


RUN 60/72 PARAMETERS: dropout=0.8, batch_size=32, learning_rate=0.0001, color_jitter=0.3

0.8,32,0.0001,0.3,1,0.6383,0.7216
0.8,32,0.0001,0.3,2,0.7672,0.8071
0.8,32,0.0001,0.3,3,0.8246,0.8510
0.8,32,0.0001,0.3,4,0.8560,0.8742
0.8,32,0.0001,0.3,5,0.8780,0.8872
0.8,32,0.0001,0.3,6,0.8922,0.8992
0.8,32,0.0001,0.3,7,0.9039,0.9050
0.8,32,0.0001,0.3,8,0.9140,0.9086
0.8,32,0.0001,0.3,9,0.9204,0.9122
0.8,32,0.0001,0.3,10,0.9270,0.9150
0.8,32,0.0001,0.3,11,0.9325,0.9146
0.8,32,0.0001,0.3,12,0.9360,0.9190
0.8,32,0.0001,0.3,13,0.9399,0.9184
0.8,32,0.0001,0.3,14,0.9443,0.9177
0.8,32,0.0001,0.3,15,0.9460,0.9179
0.8,32,0.0001,0.3,16,0.9505,0.9215
0.8,32,0.0001,0.3,17,0.9518,0.9190
0.8,32,0.0001,0.3,18,0.9540,0.9123
0.8,32,0.0001,0.3,19,0.9567,0.9184
0.8,32,0.0001,0.3,20,0.9675,0.9210


RUN 61/72 PARAMETERS: dropout=0.8, batch_size=32, learning_rate=1e-05, color_jitter=0.1

0.8,32,1e-05,0.1,1,0.5365,0.6023
0.8,32,1e-05,0.1,2,0.5992,0.6436
0.8,32,1e-05,0.1,3,0.6384,0.6633
0.8,32,1e-05,0.1,4,0.6669,0.6816
0.8,32,1e-05,0.1,5,0.6869,0.7010
0.8,32,1e-05,0.1,6,0.7071,0.7290
0.8,32,1e-05,0.1,7,0.7241,0.7398
0.8,32,1e-05,0.1,8,0.7412,0.7589
0.8,32,1e-05,0.1,9,0.7533,0.7685
0.8,32,1e-05,0.1,10,0.7680,0.7768
0.8,32,1e-05,0.1,11,0.7784,0.7845
0.8,32,1e-05,0.1,12,0.7868,0.7976
0.8,32,1e-05,0.1,13,0.7960,0.8065
0.8,32,1e-05,0.1,14,0.8053,0.8108
0.8,32,1e-05,0.1,15,0.8094,0.8164
0.8,32,1e-05,0.1,16,0.8156,0.8216
0.8,32,1e-05,0.1,17,0.8217,0.8276
0.8,32,1e-05,0.1,18,0.8255,0.8291
0.8,32,1e-05,0.1,19,0.8315,0.8313
0.8,32,1e-05,0.1,20,0.8351,0.8383


RUN 62/72 PARAMETERS: dropout=0.8, batch_size=32, learning_rate=1e-05, color_jitter=0.2

0.8,32,1e-05,0.2,1,0.5209,0.5646
0.8,32,1e-05,0.2,2,0.5617,0.5945
0.8,32,1e-05,0.2,3,0.6025,0.6308
0.8,32,1e-05,0.2,4,0.6334,0.6532
0.8,32,1e-05,0.2,5,0.6623,0.6812
0.8,32,1e-05,0.2,6,0.6832,0.7009
0.8,32,1e-05,0.2,7,0.7054,0.7196
0.8,32,1e-05,0.2,8,0.7212,0.7362
0.8,32,1e-05,0.2,9,0.7389,0.7491
0.8,32,1e-05,0.2,10,0.7511,0.7571
0.8,32,1e-05,0.2,11,0.7630,0.7729
0.8,32,1e-05,0.2,12,0.7737,0.7801
0.8,32,1e-05,0.2,13,0.7838,0.7901
0.8,32,1e-05,0.2,14,0.7916,0.7985
0.8,32,1e-05,0.2,15,0.8000,0.8062
0.8,32,1e-05,0.2,16,0.8072,0.8126
0.8,32,1e-05,0.2,17,0.8151,0.8168
0.8,32,1e-05,0.2,18,0.8207,0.8236
0.8,32,1e-05,0.2,19,0.8234,0.8246
0.8,32,1e-05,0.2,20,0.8292,0.8313


RUN 63/72 PARAMETERS: dropout=0.8, batch_size=32, learning_rate=1e-05, color_jitter=0.3

0.8,32,1e-05,0.3,1,0.5414,0.5889
0.8,32,1e-05,0.3,2,0.5795,0.6150
0.8,32,1e-05,0.3,3,0.6066,0.6342
0.8,32,1e-05,0.3,4,0.6297,0.6514
0.8,32,1e-05,0.3,5,0.6502,0.6660
0.8,32,1e-05,0.3,6,0.6694,0.6826
0.8,32,1e-05,0.3,7,0.6833,0.6976
0.8,32,1e-05,0.3,8,0.6957,0.7098
0.8,32,1e-05,0.3,9,0.7100,0.7219
0.8,32,1e-05,0.3,10,0.7250,0.7338
0.8,32,1e-05,0.3,11,0.7392,0.7501
0.8,32,1e-05,0.3,12,0.7540,0.7627
0.8,32,1e-05,0.3,13,0.7681,0.7766
0.8,32,1e-05,0.3,14,0.7776,0.7861
0.8,32,1e-05,0.3,15,0.7899,0.7975
0.8,32,1e-05,0.3,16,0.7974,0.8055
0.8,32,1e-05,0.3,17,0.8058,0.8109
0.8,32,1e-05,0.3,18,0.8152,0.8203
0.8,32,1e-05,0.3,19,0.8191,0.8269
0.8,32,1e-05,0.3,20,0.8236,0.8320


RUN 64/72 PARAMETERS: dropout=0.8, batch_size=64, learning_rate=0.001, color_jitter=0.1

0.8,64,0.001,0.1,1,0.7925,0.8640
0.8,64,0.001,0.1,2,0.8888,0.9104
0.8,64,0.001,0.1,3,0.9117,0.9243
0.8,64,0.001,0.1,4,0.9209,0.9228
0.8,64,0.001,0.1,5,0.9260,0.9357
0.8,64,0.001,0.1,6,0.9321,0.9309
0.8,64,0.001,0.1,7,0.9346,0.9344
0.8,64,0.001,0.1,8,0.9388,0.9441
0.8,64,0.001,0.1,9,0.9401,0.9214
0.8,64,0.001,0.1,10,0.9409,0.9402
0.8,64,0.001,0.1,11,0.9435,0.9319
0.8,64,0.001,0.1,12,0.9443,0.9408
0.8,64,0.001,0.1,13,0.9543,0.9440
0.8,64,0.001,0.1,14,0.9572,0.9558
0.8,64,0.001,0.1,15,0.9582,0.9526
0.8,64,0.001,0.1,16,0.9597,0.9533
0.8,64,0.001,0.1,17,0.9597,0.9536
0.8,64,0.001,0.1,18,0.9603,0.9539
0.8,64,0.001,0.1,19,0.9688,0.9563
0.8,64,0.001,0.1,20,0.9707,0.9549


RUN 65/72 PARAMETERS: dropout=0.8, batch_size=64, learning_rate=0.001, color_jitter=0.2

0.8,64,0.001,0.2,1,0.7831,0.8779
0.8,64,0.001,0.2,2,0.8854,0.9074
0.8,64,0.001,0.2,3,0.9097,0.9235
0.8,64,0.001,0.2,4,0.9203,0.9019
0.8,64,0.001,0.2,5,0.9289,0.9348
0.8,64,0.001,0.2,6,0.9333,0.9325
0.8,64,0.001,0.2,7,0.9382,0.9365
0.8,64,0.001,0.2,8,0.9398,0.9385
0.8,64,0.001,0.2,9,0.9420,0.9324
0.8,64,0.001,0.2,10,0.9448,0.9306
0.8,64,0.001,0.2,11,0.9466,0.9024
0.8,64,0.001,0.2,12,0.9474,0.9431
0.8,64,0.001,0.2,13,0.9474,0.9494
0.8,64,0.001,0.2,14,0.9502,0.9372
0.8,64,0.001,0.2,15,0.9497,0.9483
0.8,64,0.001,0.2,16,0.9497,0.9456
0.8,64,0.001,0.2,17,0.9517,0.9393
0.8,64,0.001,0.2,18,0.9596,0.9474
0.8,64,0.001,0.2,19,0.9623,0.9575
0.8,64,0.001,0.2,20,0.9625,0.9544


RUN 66/72 PARAMETERS: dropout=0.8, batch_size=64, learning_rate=0.001, color_jitter=0.3

0.8,64,0.001,0.3,1,0.7998,0.8831
0.8,64,0.001,0.3,2,0.8883,0.9059
0.8,64,0.001,0.3,3,0.9096,0.9210
0.8,64,0.001,0.3,4,0.9211,0.9233
0.8,64,0.001,0.3,5,0.9281,0.9342
0.8,64,0.001,0.3,6,0.9330,0.9334
0.8,64,0.001,0.3,7,0.9371,0.9416
0.8,64,0.001,0.3,8,0.9396,0.9225
0.8,64,0.001,0.3,9,0.9413,0.9345
0.8,64,0.001,0.3,10,0.9427,0.9372
0.8,64,0.001,0.3,11,0.9447,0.9414
0.8,64,0.001,0.3,12,0.9461,0.9446
0.8,64,0.001,0.3,13,0.9465,0.9466
0.8,64,0.001,0.3,14,0.9490,0.9392
0.8,64,0.001,0.3,15,0.9488,0.9455
0.8,64,0.001,0.3,16,0.9485,0.9485
0.8,64,0.001,0.3,17,0.9489,0.9431
0.8,64,0.001,0.3,18,0.9587,0.9570
0.8,64,0.001,0.3,19,0.9608,0.9476
0.8,64,0.001,0.3,20,0.9612,0.9435


RUN 67/72 PARAMETERS: dropout=0.8, batch_size=64, learning_rate=0.0001, color_jitter=0.1

0.8,64,0.0001,0.1,1,0.6379,0.7144
0.8,64,0.0001,0.1,2,0.7558,0.7840
0.8,64,0.0001,0.1,3,0.8064,0.8182
0.8,64,0.0001,0.1,4,0.8337,0.8416
0.8,64,0.0001,0.1,5,0.8532,0.8492
0.8,64,0.0001,0.1,6,0.8699,0.8640
0.8,64,0.0001,0.1,7,0.8833,0.8753
0.8,64,0.0001,0.1,8,0.8953,0.8832
0.8,64,0.0001,0.1,9,0.9033,0.8872
0.8,64,0.0001,0.1,10,0.9130,0.8912
0.8,64,0.0001,0.1,11,0.9201,0.8900
0.8,64,0.0001,0.1,12,0.9262,0.8917
0.8,64,0.0001,0.1,13,0.9313,0.8948
0.8,64,0.0001,0.1,14,0.9390,0.8898
0.8,64,0.0001,0.1,15,0.9422,0.8939
0.8,64,0.0001,0.1,16,0.9567,0.8956
0.8,64,0.0001,0.1,17,0.9630,0.8911
0.8,64,0.0001,0.1,18,0.9679,0.8893
0.8,64,0.0001,0.1,19,0.9699,0.8926
0.8,64,0.0001,0.1,20,0.9778,0.8909


RUN 68/72 PARAMETERS: dropout=0.8, batch_size=64, learning_rate=0.0001, color_jitter=0.2

0.8,64,0.0001,0.2,1,0.6521,0.7229
0.8,64,0.0001,0.2,2,0.7590,0.7845
0.8,64,0.0001,0.2,3,0.8091,0.8257
0.8,64,0.0001,0.2,4,0.8365,0.8496
0.8,64,0.0001,0.2,5,0.8602,0.8664
0.8,64,0.0001,0.2,6,0.8744,0.8792
0.8,64,0.0001,0.2,7,0.8897,0.8825
0.8,64,0.0001,0.2,8,0.9000,0.8930
0.8,64,0.0001,0.2,9,0.9090,0.8958
0.8,64,0.0001,0.2,10,0.9187,0.8994
0.8,64,0.0001,0.2,11,0.9249,0.9005
0.8,64,0.0001,0.2,12,0.9321,0.9023
0.8,64,0.0001,0.2,13,0.9367,0.9056
0.8,64,0.0001,0.2,14,0.9424,0.9032
0.8,64,0.0001,0.2,15,0.9463,0.9046
0.8,64,0.0001,0.2,16,0.9498,0.9012
0.8,64,0.0001,0.2,17,0.9550,0.9022
0.8,64,0.0001,0.2,18,0.9679,0.9009
0.8,64,0.0001,0.2,19,0.9721,0.8977
0.8,64,0.0001,0.2,20,0.9752,0.8973


RUN 69/72 PARAMETERS: dropout=0.8, batch_size=64, learning_rate=0.0001, color_jitter=0.3

0.8,64,0.0001,0.3,1,0.6366,0.7212
0.8,64,0.0001,0.3,2,0.7497,0.7870
0.8,64,0.0001,0.3,3,0.8004,0.8236
0.8,64,0.0001,0.3,4,0.8351,0.8515
0.8,64,0.0001,0.3,5,0.8609,0.8690
0.8,64,0.0001,0.3,6,0.8781,0.8769
0.8,64,0.0001,0.3,7,0.8922,0.8881
0.8,64,0.0001,0.3,8,0.9036,0.8946
0.8,64,0.0001,0.3,9,0.9119,0.8953
0.8,64,0.0001,0.3,10,0.9200,0.8980
0.8,64,0.0001,0.3,11,0.9254,0.9004
0.8,64,0.0001,0.3,12,0.9326,0.8977
0.8,64,0.0001,0.3,13,0.9388,0.9020
0.8,64,0.0001,0.3,14,0.9436,0.9042
0.8,64,0.0001,0.3,15,0.9483,0.9029
0.8,64,0.0001,0.3,16,0.9617,0.9028
0.8,64,0.0001,0.3,17,0.9670,0.9016
0.8,64,0.0001,0.3,18,0.9705,0.9020
0.8,64,0.0001,0.3,19,0.9726,0.8953
0.8,64,0.0001,0.3,20,0.9806,0.8992


RUN 70/72 PARAMETERS: dropout=0.8, batch_size=64, learning_rate=1e-05, color_jitter=0.1

0.8,64,1e-05,0.1,1,0.5623,0.6102
0.8,64,1e-05,0.1,2,0.6066,0.6333
0.8,64,1e-05,0.1,3,0.6367,0.6551
0.8,64,1e-05,0.1,4,0.6601,0.6726
0.8,64,1e-05,0.1,5,0.6823,0.6907
0.8,64,1e-05,0.1,6,0.6972,0.7019
0.8,64,1e-05,0.1,7,0.7113,0.7164
0.8,64,1e-05,0.1,8,0.7239,0.7288
0.8,64,1e-05,0.1,9,0.7336,0.7372
0.8,64,1e-05,0.1,10,0.7429,0.7446
0.8,64,1e-05,0.1,11,0.7541,0.7552
0.8,64,1e-05,0.1,12,0.7620,0.7604
0.8,64,1e-05,0.1,13,0.7700,0.7681
0.8,64,1e-05,0.1,14,0.7765,0.7731
0.8,64,1e-05,0.1,15,0.7847,0.7764
0.8,64,1e-05,0.1,16,0.7907,0.7831
0.8,64,1e-05,0.1,17,0.7958,0.7876
0.8,64,1e-05,0.1,18,0.8001,0.7915
0.8,64,1e-05,0.1,19,0.8054,0.7948
0.8,64,1e-05,0.1,20,0.8101,0.7981


RUN 71/72 PARAMETERS: dropout=0.8, batch_size=64, learning_rate=1e-05, color_jitter=0.2

0.8,64,1e-05,0.2,1,0.5466,0.6011
0.8,64,1e-05,0.2,2,0.5776,0.6177
0.8,64,1e-05,0.2,3,0.6064,0.6344
0.8,64,1e-05,0.2,4,0.6294,0.6569
0.8,64,1e-05,0.2,5,0.6533,0.6693
0.8,64,1e-05,0.2,6,0.6717,0.6850
0.8,64,1e-05,0.2,7,0.6883,0.6948
0.8,64,1e-05,0.2,8,0.7049,0.7086
